id,pokemon,rarity,grade,shiny,preis
360,Isso,Common,Perfekt,1,0.77
361,Schneppke,Common,Wild,0,0.15
361,Schneppke,Common,Trainiert,0,0.18
361,Schneppke,Common,Kampfbereit,0,0.21
361,Schneppke,Common,Elite,0,0.28
361,Schneppke,Common,Perfekt,0,0.36
361,Schneppke,Common,Wild,1,0.37
361,Schneppke,Common,Trainiert,1,0.45
361,Schneppke,Common,Kampfbereit,1,0.53
361,Schneppke,Common,Elite,1,0.71
361,Schneppke,Common,Perfekt,1,0.89
362,Firnontor,Uncommon,Wild,0,0.34
362,Firnontor,Uncommon,Trainiert,0,0.41
362,Firnontor,Uncommon,Kampfbereit,0,0.48
362,Firnontor,Uncommon,Elite,0,0.65
362,Firnontor,Uncommon,Perfekt,0,0.82
362,Firnontor,Uncommon,Wild,1,0.84
362,Firnontor,Uncommon,Trainiert,1,1.02
362,Firnontor,Uncommon,Kampfbereit,1,1.20
362,Firnontor,Uncommon,Elite,1,1.62
362,Firnontor,Uncommon,Perfekt,1,2.04
363,Seemops,Common,Wild,0,0.15
363,Seemops,Common,Trainiert,0,0.19
363,Seemops,Common,Kampfbereit,0,0.22
363,Seemops,Common,Elite,0,0.30
363,Seemops,Common,Perfekt,0,0.37
363,Seemops,Common,Wild,1,0.39
363,Seemops,Common,Trainiert,1,0.47
363,Seemops,Common,Kampfbereit,1,0.55
363,Seemops,Common,Elite,1,0.74
363,Seemops,Common,Perfekt,1,0.94
364,Seejong,Common,Wild,0,0.22
364,Seejong,Common,Trainiert,0,0.26
364,Seejong,Common,Kampfbereit,0,0.31
364,Seejong,Common,Elite,0,0.42
364,Seejong,Common,Perfekt,0,0.53
364,Seejong,Common,Wild,1,0.54
364,Seejong,Common,Trainiert,1,0.66
364,Seejong,Common,Kampfbereit,1,0.78
364,Seejong,Common,Elite,1,1.05
364,Seejong,Common,Perfekt,1,1.32
365,Walraisa,Uncommon,Wild,0,0.73
365,Walraisa,Uncommon,Trainiert,0,0.88
365,Walraisa,Uncommon,Kampfbereit,0,1.04
365,Walraisa,Uncommon,Elite,0,1.40
365,Walraisa,Uncommon,Perfekt,0,1.77
365,Walraisa,Uncommon,Wild,1,1.82
365,Walraisa,Uncommon,Trainiert,1,2.21
365,Walraisa,Uncommon,Kampfbereit,1,2.60
365,Walraisa,Uncommon,Elite,1,3.51
365,Walraisa,Uncommon,Perfekt,1,4.42
366,Perlu,Uncommon,Wild,0,0.36
366,Perlu,Uncommon,Trainiert,0,0.43
366,Perlu,Uncommon,Kampfbereit,0,0.51
366,Perlu,Uncommon,Elite,0,0.69
366,Perlu,Uncommon,Perfekt,0,0.87
366,Perlu,Uncommon,Wild,1,0.89
366,Perlu,Uncommon,Trainiert,1,1.08
366,Perlu,Uncommon,Kampfbereit,1,1.27
366,Perlu,Uncommon,Elite,1,1.72
366,Perlu,Uncommon,Perfekt,1,2.17
367,Aalabyss,Uncommon,Wild,0,1.12
367,Aalabyss,Uncommon,Trainiert,0,1.36
367,Aalabyss,Uncommon,Kampfbereit,0,1.60
367,Aalabyss,Uncommon,Elite,0,2.16
367,Aalabyss,Uncommon,Perfekt,0,2.72
367,Aalabyss,Uncommon,Wild,1,2.80
367,Aalabyss,Uncommon,Trainiert,1,3.40
367,Aalabyss,Uncommon,Kampfbereit,1,4.00
367,Aalabyss,Uncommon,Elite,1,5.40
367,Aalabyss,Uncommon,Perfekt,1,6.80
368,Saganabyss,Uncommon,Wild,0,1.06
368,Saganabyss,Uncommon,Trainiert,0,1.28
368,Saganabyss,Uncommon,Kampfbereit,0,1.51
368,Saganabyss,Uncommon,Elite,0,2.04
368,Saganabyss,Uncommon,Perfekt,0,2.57
368,Saganabyss,Uncommon,Wild,1,2.64
368,Saganabyss,Uncommon,Trainiert,1,3.21
368,Saganabyss,Uncommon,Kampfbereit,1,3.78
368,Saganabyss,Uncommon,Elite,1,5.10
368,Saganabyss,Uncommon,Perfekt,1,6.42
369,Relicanth,Uncommon,Wild,0,0.71
369,Relicanth,Uncommon,Trainiert,0,0.86
369,Relicanth,Uncommon,Kampfbereit,0,1.01
369,Relicanth,Uncommon,Elite,0,1.36
369,Relicanth,Uncommon,Perfekt,0,1.72
369,Relicanth,Uncommon,Wild,1,1.77
369,Relicanth,Uncommon,Trainiert,1,2.15
369,Relicanth,Uncommon,Kampfbereit,1,2.53
369,Relicanth,Uncommon,Elite,1,3.41
369,Relicanth,Uncommon,Perfekt,1,4.29
370,Liebiskus,Common,Wild,0,0.02
370,Liebiskus,Common,Trainiert,0,0.03
370,Liebiskus,Common,Kampfbereit,0,0.03
370,Liebiskus,Common,Elite,0,0.04
370,Liebiskus,Common,Perfekt,0,0.05
370,Liebiskus,Common,Wild,1,0.05
370,Liebiskus,Common,Trainiert,1,0.06
370,Liebiskus,Common,Kampfbereit,1,0.08
370,Liebiskus,Common,Elite,1,0.10
370,Liebiskus,Common,Perfekt,1,0.13
371,Kindwurm,Uncommon,Wild,0,1.45
371,Kindwurm,Uncommon,Trainiert,0,1.76
371,Kindwurm,Uncommon,Kampfbereit,0,2.07
371,Kindwurm,Uncommon,Elite,0,2.79
371,Kindwurm,Uncommon,Perfekt,0,3.52
371,Kindwurm,Uncommon,Wild,1,3.62
371,Kindwurm,Uncommon,Trainiert,1,4.40
371,Kindwurm,Uncommon,Kampfbereit,1,5.18
371,Kindwurm,Uncommon,Elite,1,6.99
371,Kindwurm,Uncommon,Perfekt,1,8.80
372,Draschel,Rare,Wild,0,3.40
372,Draschel,Rare,Trainiert,0,4.13
372,Draschel,Rare,Kampfbereit,0,4.86
372,Draschel,Rare,Elite,0,6.56
372,Draschel,Rare,Perfekt,0,8.26
372,Draschel,Rare,Wild,1,8.51
372,Draschel,Rare,Trainiert,1,10.25
372,Draschel,Rare,Kampfbereit,1,12.25
372,Draschel,Rare,Elite,1,16.50
372,Draschel,Rare,Perfekt,1,20.75
373,Brutalanda,Epic,Wild,0,29.50
373,Brutalanda,Epic,Trainiert,0,36.00
373,Brutalanda,Epic,Kampfbereit,0,42.25
373,Brutalanda,Epic,Elite,0,57.00
373,Brutalanda,Epic,Perfekt,0,71.75
373,Brutalanda,Epic,Wild,1,74.00
373,Brutalanda,Epic,Trainiert,1,89.75
373,Brutalanda,Epic,Kampfbereit,1,106.00
373,Brutalanda,Epic,Elite,1,143.00
373,Brutalanda,Epic,Perfekt,1,180.00
374,Tanhel,Uncommon,Wild,0,1.39
374,Tanhel,Uncommon,Trainiert,0,1.69
374,Tanhel,Uncommon,Kampfbereit,0,1.99
374,Tanhel,Uncommon,Elite,0,2.69
374,Tanhel,Uncommon,Perfekt,0,3.38
374,Tanhel,Uncommon,Wild,1,3.48
374,Tanhel,Uncommon,Trainiert,1,4.23
374,Tanhel,Uncommon,Kampfbereit,1,4.97
374,Tanhel,Uncommon,Elite,1,6.72
374,Tanhel,Uncommon,Perfekt,1,8.46
375,Metang,Rare,Wild,0,3.23
375,Metang,Rare,Trainiert,0,3.92
375,Metang,Rare,Kampfbereit,0,4.61
375,Metang,Rare,Elite,0,6.22
375,Metang,Rare,Perfekt,0,7.84
375,Metang,Rare,Wild,1,8.07
375,Metang,Rare,Trainiert,1,9.80
375,Metang,Rare,Kampfbereit,1,11.50
375,Metang,Rare,Elite,1,15.50
375,Metang,Rare,Perfekt,1,19.50
376,Metagross,Epic,Wild,0,30.00
376,Metagross,Epic,Trainiert,0,36.50
376,Metagross,Epic,Kampfbereit,0,43.00
376,Metagross,Epic,Elite,0,58.00
376,Metagross,Epic,Perfekt,0,73.00
376,Metagross,Epic,Wild,1,75.25
376,Metagross,Epic,Trainiert,1,91.50
376,Metagross,Epic,Kampfbereit,1,108.00
376,Metagross,Epic,Elite,1,145.00
376,Metagross,Epic,Perfekt,1,183.00
377,Regirock,Legendary,Wild,0,1098.00
377,Regirock,Legendary,Trainiert,0,1333.00
377,Regirock,Legendary,Kampfbereit,0,1568.00
377,Regirock,Legendary,Elite,0,2117.00
377,Regirock,Legendary,Perfekt,0,2666.00
377,Regirock,Legendary,Wild,1,2744.00
377,Regirock,Legendary,Trainiert,1,3332.00
377,Regirock,Legendary,Kampfbereit,1,3920.00
377,Regirock,Legendary,Elite,1,5292.00
377,Regirock,Legendary,Perfekt,1,6664.00
378,Regice,Legendary,Wild,0,879.00
378,Regice,Legendary,Trainiert,0,1068.00
378,Regice,Legendary,Kampfbereit,0,1256.00
378,Regice,Legendary,Elite,0,1696.00
378,Regice,Legendary,Perfekt,0,2135.00
378,Regice,Legendary,Wild,1,2198.00
378,Regice,Legendary,Trainiert,1,2669.00
378,Regice,Legendary,Kampfbereit,1,3140.00
378,Regice,Legendary,Elite,1,4239.00
378,Regice,Legendary,Perfekt,1,5338.00
379,Registeel,Legendary,Wild,0,1105.00
379,Registeel,Legendary,Trainiert,0,1341.00
379,Registeel,Legendary,Kampfbereit,0,1578.00
379,Registeel,Legendary,Elite,0,2130.00
379,Registeel,Legendary,Perfekt,0,2683.00
379,Registeel,Legendary,Wild,1,2762.00
379,Registeel,Legendary,Trainiert,1,3353.00
379,Registeel,Legendary,Kampfbereit,1,3945.00
379,Registeel,Legendary,Elite,1,5326.00
379,Registeel,Legendary,Perfekt,1,6707.00
380,Latias,Legendary,Wild,0,1455.00
380,Latias,Legendary,Trainiert,0,1766.00
380,Latias,Legendary,Kampfbereit,0,2078.00
380,Latias,Legendary,Elite,0,2805.00
380,Latias,Legendary,Perfekt,0,3533.00
380,Latias,Legendary,Wild,1,3637.00
380,Latias,Legendary,Trainiert,1,4416.00
380,Latias,Legendary,Kampfbereit,1,5195.00
380,Latias,Legendary,Elite,1,7013.00
380,Latias,Legendary,Perfekt,1,8832.00
381,Latios,Legendary,Wild,0,1446.00
381,Latios,Legendary,Trainiert,0,1755.00
381,Latios,Legendary,Kampfbereit,0,2065.00
381,Latios,Legendary,Elite,0,2788.00
381,Latios,Legendary,Perfekt,0,3511.00
381,Latios,Legendary,Wild,1,3614.00
381,Latios,Legendary,Trainiert,1,4388.00
381,Latios,Legendary,Kampfbereit,1,5163.00
381,Latios,Legendary,Elite,1,6969.00
381,Latios,Legendary,Perfekt,1,8776.00
382,Kyogre,Mythic,Wild,0,5118.00
382,Kyogre,Mythic,Trainiert,0,6215.00
382,Kyogre,Mythic,Kampfbereit,0,7312.00
382,Kyogre,Mythic,Elite,0,9871.00
382,Kyogre,Mythic,Perfekt,0,12430.00
382,Kyogre,Mythic,Wild,1,12796.00
382,Kyogre,Mythic,Trainiert,1,15538.00
382,Kyogre,Mythic,Kampfbereit,1,18280.00
382,Kyogre,Mythic,Elite,1,24678.00
382,Kyogre,Mythic,Perfekt,1,31076.00
383,Groudon,Mythic,Wild,0,5215.00
383,Groudon,Mythic,Trainiert,0,6333.00
383,Groudon,Mythic,Kampfbereit,0,7450.00
383,Groudon,Mythic,Elite,0,10058.00
383,Groudon,Mythic,Perfekt,0,12665.00
383,Groudon,Mythic,Wild,1,13038.00
383,Groudon,Mythic,Trainiert,1,15831.00
383,Groudon,Mythic,Kampfbereit,1,18625.00
383,Groudon,Mythic,Elite,1,25144.00
383,Groudon,Mythic,Perfekt,1,31663.00
384,Rayquaza,Secret Rare,Wild,0,9415.00
384,Rayquaza,Secret Rare,Trainiert,0,11433.00
384,Rayquaza,Secret Rare,Kampfbereit,0,13450.00
384,Rayquaza,Secret Rare,Elite,0,18158.00
384,Rayquaza,Secret Rare,Perfekt,0,22865.00
384,Rayquaza,Secret Rare,Wild,1,23538.00
384,Rayquaza,Secret Rare,Trainiert,1,28581.00
384,Rayquaza,Secret Rare,Kampfbereit,1,33625.00
384,Rayquaza,Secret Rare,Elite,1,45394.00
384,Rayquaza,Secret Rare,Perfekt,1,57163.00
385,Jirachi,Mythic,Wild,0,2561.00
385,Jirachi,Mythic,Trainiert,0,3109.00
385,Jirachi,Mythic,Kampfbereit,0,3658.00
385,Jirachi,Mythic,Elite,0,4938.00
385,Jirachi,Mythic,Perfekt,0,6219.00
385,Jirachi,Mythic,Wild,1,6402.00
385,Jirachi,Mythic,Trainiert,1,7773.00
385,Jirachi,Mythic,Kampfbereit,1,9145.00
385,Jirachi,Mythic,Elite,1,12346.00
385,Jirachi,Mythic,Perfekt,1,15546.00
386,Deoxys,Mythic,Wild,0,2804.00
386,Deoxys,Mythic,Trainiert,0,3405.00
386,Deoxys,Mythic,Kampfbereit,0,4006.00
386,Deoxys,Mythic,Elite,0,5408.00
386,Deoxys,Mythic,Perfekt,0,6810.00
386,Deoxys,Mythic,Wild,1,7011.00
386,Deoxys,Mythic,Trainiert,1,8513.00
386,Deoxys,Mythic,Kampfbereit,1,10015.00
386,Deoxys,Mythic,Elite,1,13520.00
386,Deoxys,Mythic,Perfekt,1,17026.00
387,Chelast,Uncommon,Wild,0,0.33
387,Chelast,Uncommon,Trainiert,0,0.40
387,Chelast,Uncommon,Kampfbereit,0,0.47
387,Chelast,Uncommon,Elite,0,0.63
387,Chelast,Uncommon,Perfekt,0,0.80
387,Chelast,Uncommon,Wild,1,0.82
387,Chelast,Uncommon,Trainiert,1,1.00
387,Chelast,Uncommon,Kampfbereit,1,1.17
387,Chelast,Uncommon,Elite,1,1.59
387,Chelast,Uncommon,Perfekt,1,2.00
388,Chelcarain,Uncommon,Wild,0,0.65
388,Chelcarain,Uncommon,Trainiert,0,0.79
388,Chelcarain,Uncommon,Kampfbereit,0,0.93
388,Chelcarain,Uncommon,Elite,0,1.26
388,Chelcarain,Uncommon,Perfekt,0,1.58
388,Chelcarain,Uncommon,Wild,1,1.63
388,Chelcarain,Uncommon,Trainiert,1,1.98
388,Chelcarain,Uncommon,Kampfbereit,1,2.33
388,Chelcarain,Uncommon,Elite,1,3.14
388,Chelcarain,Uncommon,Perfekt,1,3.95
389,Chelterrar,Rare,Wild,0,2.20
389,Chelterrar,Rare,Trainiert,0,2.68
389,Chelterrar,Rare,Kampfbereit,0,3.15
389,Chelterrar,Rare,Elite,0,4.25
389,Chelterrar,Rare,Perfekt,0,5.36
389,Chelterrar,Rare,Wild,1,5.51
389,Chelterrar,Rare,Trainiert,1,6.69
389,Chelterrar,Rare,Kampfbereit,1,7.88
389,Chelterrar,Rare,Elite,1,10.75
389,Chelterrar,Rare,Perfekt,1,13.50
390,Panflam,Uncommon,Wild,0,0.34
390,Panflam,Uncommon,Trainiert,0,0.41
390,Panflam,Uncommon,Kampfbereit,0,0.48
390,Panflam,Uncommon,Elite,0,0.65
390,Panflam,Uncommon,Perfekt,0,0.82
390,Panflam,Uncommon,Wild,1,0.84
390,Panflam,Uncommon,Trainiert,1,1.02
390,Panflam,Uncommon,Kampfbereit,1,1.20
390,Panflam,Uncommon,Elite,1,1.62
390,Panflam,Uncommon,Perfekt,1,2.04
391,Panpyro,Uncommon,Wild,0,0.79
391,Panpyro,Uncommon,Trainiert,0,0.96
391,Panpyro,Uncommon,Kampfbereit,0,1.13
391,Panpyro,Uncommon,Elite,0,1.53
391,Panpyro,Uncommon,Perfekt,0,1.92
391,Panpyro,Uncommon,Wild,1,1.98
391,Panpyro,Uncommon,Trainiert,1,2.40
391,Panpyro,Uncommon,Kampfbereit,1,2.83
391,Panpyro,Uncommon,Elite,1,3.81
391,Panpyro,Uncommon,Perfekt,1,4.80
392,Panferno,Rare,Wild,0,2.32
392,Panferno,Rare,Trainiert,0,2.81
392,Panferno,Rare,Kampfbereit,0,3.31
392,Panferno,Rare,Elite,0,4.47
392,Panferno,Rare,Perfekt,0,5.63
392,Panferno,Rare,Wild,1,5.79
392,Panferno,Rare,Trainiert,1,7.03
392,Panferno,Rare,Kampfbereit,1,8.28
392,Panferno,Rare,Elite,1,11.25
392,Panferno,Rare,Perfekt,1,14.00
393,Plinfa,Uncommon,Wild,0,0.35
393,Plinfa,Uncommon,Trainiert,0,0.43
393,Plinfa,Uncommon,Kampfbereit,0,0.50
393,Plinfa,Uncommon,Elite,0,0.68
393,Plinfa,Uncommon,Perfekt,0,0.85
393,Plinfa,Uncommon,Wild,1,0.88
393,Plinfa,Uncommon,Trainiert,1,1.06
393,Plinfa,Uncommon,Kampfbereit,1,1.25
393,Plinfa,Uncommon,Elite,1,1.69
393,Plinfa,Uncommon,Perfekt,1,2.13
394,Pliprin,Uncommon,Wild,0,0.68
394,Pliprin,Uncommon,Trainiert,0,0.82
394,Pliprin,Uncommon,Kampfbereit,0,0.97
394,Pliprin,Uncommon,Elite,0,1.31
394,Pliprin,Uncommon,Perfekt,0,1.65
394,Pliprin,Uncommon,Wild,1,1.70
394,Pliprin,Uncommon,Trainiert,1,2.06
394,Pliprin,Uncommon,Kampfbereit,1,2.42
394,Pliprin,Uncommon,Elite,1,3.27
394,Pliprin,Uncommon,Perfekt,1,4.12
395,Impoleon,Rare,Wild,0,2.06
395,Impoleon,Rare,Trainiert,0,2.50
395,Impoleon,Rare,Kampfbereit,0,2.94
395,Impoleon,Rare,Elite,0,3.97
395,Impoleon,Rare,Perfekt,0,5.00
395,Impoleon,Rare,Wild,1,5.15
395,Impoleon,Rare,Trainiert,1,6.25
395,Impoleon,Rare,Kampfbereit,1,7.35
395,Impoleon,Rare,Elite,1,9.92
395,Impoleon,Rare,Perfekt,1,12.50
396,Staralili,Uncommon,Wild,0,0.35
396,Staralili,Uncommon,Trainiert,0,0.43
396,Staralili,Uncommon,Kampfbereit,0,0.50
396,Staralili,Uncommon,Elite,0,0.68
396,Staralili,Uncommon,Perfekt,0,0.85
396,Staralili,Uncommon,Wild,1,0.88
396,Staralili,Uncommon,Trainiert,1,1.06
396,Staralili,Uncommon,Kampfbereit,1,1.25
396,Staralili,Uncommon,Elite,1,1.69
396,Staralili,Uncommon,Perfekt,1,2.13
397,Staravia,Uncommon,Wild,0,0.76
397,Staravia,Uncommon,Trainiert,0,0.92
397,Staravia,Uncommon,Kampfbereit,0,1.08
397,Staravia,Uncommon,Elite,0,1.46
397,Staravia,Uncommon,Perfekt,0,1.84
397,Staravia,Uncommon,Wild,1,1.89
397,Staravia,Uncommon,Trainiert,1,2.30
397,Staravia,Uncommon,Kampfbereit,1,2.70
397,Staravia,Uncommon,Elite,1,3.65
397,Staravia,Uncommon,Perfekt,1,4.59
398,Staraptor,Rare,Wild,0,2.13
398,Staraptor,Rare,Trainiert,0,2.59
398,Staraptor,Rare,Kampfbereit,0,3.05
398,Staraptor,Rare,Elite,0,4.12
398,Staraptor,Rare,Perfekt,0,5.19
398,Staraptor,Rare,Wild,1,5.34
398,Staraptor,Rare,Trainiert,1,6.48
398,Staraptor,Rare,Kampfbereit,1,7.63
398,Staraptor,Rare,Elite,1,10.25
398,Staraptor,Rare,Perfekt,1,13.00
399,Bidiza,Common,Wild,0,0.15
399,Bidiza,Common,Trainiert,0,0.19
399,Bidiza,Common,Kampfbereit,0,0.22
399,Bidiza,Common,Elite,0,0.30
399,Bidiza,Common,Perfekt,0,0.37
399,Bidiza,Common,Wild,1,0.39
399,Bidiza,Common,Trainiert,1,0.47
399,Bidiza,Common,Kampfbereit,1,0.55
399,Bidiza,Common,Elite,1,0.74
399,Bidiza,Common,Perfekt,1,0.94
400,Bidifas,Uncommon,Wild,0,0.35
400,Bidifas,Uncommon,Trainiert,0,0.43
400,Bidifas,Uncommon,Kampfbereit,0,0.50
400,Bidifas,Uncommon,Elite,0,0.68
400,Bidifas,Uncommon,Perfekt,0,0.85
400,Bidifas,Uncommon,Wild,1,0.88
400,Bidifas,Uncommon,Trainiert,1,1.06
400,Bidifas,Uncommon,Kampfbereit,1,1.25
400,Bidifas,Uncommon,Elite,1,1.69
400,Bidifas,Uncommon,Perfekt,1,2.13
401,Zirpurze,Common,Wild,0,0.03
401,Zirpurze,Common,Trainiert,0,0.03
401,Zirpurze,Common,Kampfbereit,0,0.04
401,Zirpurze,Common,Elite,0,0.05
401,Zirpurze,Common,Perfekt,0,0.07
401,Zirpurze,Common,Wild,1,0.07
401,Zirpurze,Common,Trainiert,1,0.09
401,Zirpurze,Common,Kampfbereit,1,0.10
401,Zirpurze,Common,Elite,1,0.14
401,Zirpurze,Common,Perfekt,1,0.17
402,Zirpeise,Common,Wild,0,0.20
402,Zirpeise,Common,Trainiert,0,0.25
402,Zirpeise,Common,Kampfbereit,0,0.29
402,Zirpeise,Common,Elite,0,0.39
402,Zirpeise,Common,Perfekt,0,0.49
402,Zirpeise,Common,Wild,1,0.51
402,Zirpeise,Common,Trainiert,1,0.62
402,Zirpeise,Common,Kampfbereit,1,0.73
402,Zirpeise,Common,Elite,1,0.98
402,Zirpeise,Common,Perfekt,1,1.23
403,Sheinux,Common,Wild,0,0.13
403,Sheinux,Common,Trainiert,0,0.16
403,Sheinux,Common,Kampfbereit,0,0.19
403,Sheinux,Common,Elite,0,0.26
403,Sheinux,Common,Perfekt,0,0.32
403,Sheinux,Common,Wild,1,0.33
403,Sheinux,Common,Trainiert,1,0.40
403,Sheinux,Common,Kampfbereit,1,0.48
403,Sheinux,Common,Elite,1,0.64
403,Sheinux,Common,Perfekt,1,0.81
404,Luxio,Common,Wild,0,0.22
404,Luxio,Common,Trainiert,0,0.27
404,Luxio,Common,Kampfbereit,0,0.32
404,Luxio,Common,Elite,0,0.43
404,Luxio,Common,Perfekt,0,0.54
404,Luxio,Common,Wild,1,0.56
404,Luxio,Common,Trainiert,1,0.68
404,Luxio,Common,Kampfbereit,1,0.80
404,Luxio,Common,Elite,1,1.08
404,Luxio,Common,Perfekt,1,1.36
405,Luxtra,Uncommon,Wild,0,0.75
405,Luxtra,Uncommon,Trainiert,0,0.91
405,Luxtra,Uncommon,Kampfbereit,0,1.07
405,Luxtra,Uncommon,Elite,0,1.44
405,Luxtra,Uncommon,Perfekt,0,1.82
405,Luxtra,Uncommon,Wild,1,1.87
405,Luxtra,Uncommon,Trainiert,1,2.27
405,Luxtra,Uncommon,Kampfbereit,1,2.68
405,Luxtra,Uncommon,Elite,1,3.61
405,Luxtra,Uncommon,Perfekt,1,4.55
406,Knospi,Common,Wild,0,0.22
406,Knospi,Common,Trainiert,0,0.27
406,Knospi,Common,Kampfbereit,0,0.32
406,Knospi,Common,Elite,0,0.43
406,Knospi,Common,Perfekt,0,0.54
406,Knospi,Common,Wild,1,0.56
406,Knospi,Common,Trainiert,1,0.68
406,Knospi,Common,Kampfbereit,1,0.80
406,Knospi,Common,Elite,1,1.08
406,Knospi,Common,Perfekt,1,1.36
407,Roserade,Rare,Wild,0,2.17
407,Roserade,Rare,Trainiert,0,2.64
407,Roserade,Rare,Kampfbereit,0,3.10
407,Roserade,Rare,Elite,0,4.19
407,Roserade,Rare,Perfekt,0,5.27
407,Roserade,Rare,Wild,1,5.43
407,Roserade,Rare,Trainiert,1,6.59
407,Roserade,Rare,Kampfbereit,1,7.75
407,Roserade,Rare,Elite,1,10.50
407,Roserade,Rare,Perfekt,1,13.25
408,Koknodon,Common,Wild,0,0.22
408,Koknodon,Common,Trainiert,0,0.27
408,Koknodon,Common,Kampfbereit,0,0.32
408,Koknodon,Common,Elite,0,0.43
408,Koknodon,Common,Perfekt,0,0.54
408,Koknodon,Common,Wild,1,0.56
408,Koknodon,Common,Trainiert,1,0.68
408,Koknodon,Common,Kampfbereit,1,0.80
408,Koknodon,Common,Elite,1,1.08
408,Koknodon,Common,Perfekt,1,1.36
409,Rameidon,Uncommon,Wild,0,0.55
409,Rameidon,Uncommon,Trainiert,0,0.67
409,Rameidon,Uncommon,Kampfbereit,0,0.79
409,Rameidon,Uncommon,Elite,0,1.07
409,Rameidon,Uncommon,Perfekt,0,1.34
409,Rameidon,Uncommon,Wild,1,1.38
409,Rameidon,Uncommon,Trainiert,1,1.68
409,Rameidon,Uncommon,Kampfbereit,1,1.98
409,Rameidon,Uncommon,Elite,1,2.67
409,Rameidon,Uncommon,Perfekt,1,3.36
410,Schilterus,Uncommon,Wild,0,0.54
410,Schilterus,Uncommon,Trainiert,0,0.65
410,Schilterus,Uncommon,Kampfbereit,0,0.77
410,Schilterus,Uncommon,Elite,0,1.04
410,Schilterus,Uncommon,Perfekt,0,1.31
410,Schilterus,Uncommon,Wild,1,1.35
410,Schilterus,Uncommon,Trainiert,1,1.64
410,Schilterus,Uncommon,Kampfbereit,1,1.93
410,Schilterus,Uncommon,Elite,1,2.60
410,Schilterus,Uncommon,Perfekt,1,3.27
411,Bollterus,Uncommon,Wild,0,1.34
411,Bollterus,Uncommon,Trainiert,0,1.62
411,Bollterus,Uncommon,Kampfbereit,0,1.91
411,Bollterus,Uncommon,Elite,0,2.58
411,Bollterus,Uncommon,Perfekt,0,3.25
411,Bollterus,Uncommon,Wild,1,3.34
411,Bollterus,Uncommon,Trainiert,1,4.06
411,Bollterus,Uncommon,Kampfbereit,1,4.77
411,Bollterus,Uncommon,Elite,1,6.45
411,Bollterus,Uncommon,Perfekt,1,8.12
412,Burmy,Common,Wild,0,0.15
412,Burmy,Common,Trainiert,0,0.19
412,Burmy,Common,Kampfbereit,0,0.22
412,Burmy,Common,Elite,0,0.30
412,Burmy,Common,Perfekt,0,0.37
412,Burmy,Common,Wild,1,0.39
412,Burmy,Common,Trainiert,1,0.47
412,Burmy,Common,Kampfbereit,1,0.55
412,Burmy,Common,Elite,1,0.74
412,Burmy,Common,Perfekt,1,0.94
413,Burmadame,Uncommon,Wild,0,0.39
413,Burmadame,Uncommon,Trainiert,0,0.48
413,Burmadame,Uncommon,Kampfbereit,0,0.56
413,Burmadame,Uncommon,Elite,0,0.76
413,Burmadame,Uncommon,Perfekt,0,0.95
413,Burmadame,Uncommon,Wild,1,0.98
413,Burmadame,Uncommon,Trainiert,1,1.19
413,Burmadame,Uncommon,Kampfbereit,1,1.40
413,Burmadame,Uncommon,Elite,1,1.89
413,Burmadame,Uncommon,Perfekt,1,2.38
414,Moterpel,Uncommon,Wild,0,0.38
414,Moterpel,Uncommon,Trainiert,0,0.46
414,Moterpel,Uncommon,Kampfbereit,0,0.54
414,Moterpel,Uncommon,Elite,0,0.73
414,Moterpel,Uncommon,Perfekt,0,0.92
414,Moterpel,Uncommon,Wild,1,0.95
414,Moterpel,Uncommon,Trainiert,1,1.15
414,Moterpel,Uncommon,Kampfbereit,1,1.35
414,Moterpel,Uncommon,Elite,1,1.82
414,Moterpel,Uncommon,Perfekt,1,2.30
415,Wadribie,Common,Wild,0,0.13
415,Wadribie,Common,Trainiert,0,0.16
415,Wadribie,Common,Kampfbereit,0,0.19
415,Wadribie,Common,Elite,0,0.26
415,Wadribie,Common,Perfekt,0,0.32
415,Wadribie,Common,Wild,1,0.33
415,Wadribie,Common,Trainiert,1,0.40
415,Wadribie,Common,Kampfbereit,1,0.48
415,Wadribie,Common,Elite,1,0.64
415,Wadribie,Common,Perfekt,1,0.81
416,Honweisel,Uncommon,Wild,0,0.36
416,Honweisel,Uncommon,Trainiert,0,0.44
416,Honweisel,Uncommon,Kampfbereit,0,0.52
416,Honweisel,Uncommon,Elite,0,0.70
416,Honweisel,Uncommon,Perfekt,0,0.88
416,Honweisel,Uncommon,Wild,1,0.91
416,Honweisel,Uncommon,Trainiert,1,1.11
416,Honweisel,Uncommon,Kampfbereit,1,1.30
416,Honweisel,Uncommon,Elite,1,1.76
416,Honweisel,Uncommon,Perfekt,1,2.21
417,Pachirisu,Common,Wild,0,0.18
417,Pachirisu,Common,Trainiert,0,0.22
417,Pachirisu,Common,Kampfbereit,0,0.26
417,Pachirisu,Common,Elite,0,0.35
417,Pachirisu,Common,Perfekt,0,0.44
417,Pachirisu,Common,Wild,1,0.45
417,Pachirisu,Common,Trainiert,1,0.55
417,Pachirisu,Common,Kampfbereit,1,0.65
417,Pachirisu,Common,Elite,1,0.88
417,Pachirisu,Common,Perfekt,1,1.11
418,Bamelin,Common,Wild,0,0.15
418,Bamelin,Common,Trainiert,0,0.18
418,Bamelin,Common,Kampfbereit,0,0.21
